timestamp;id;dlc;data
2020-11-23 08:03:32.045452;0x18d0ffe6;8;0;255;255;255;255;255;255;255
2020-11-23 08:03:32.046037;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.046630;0x18fee5e6;8;0;0;0;255;255;255;255;255
2020-11-23 08:03:32.049935;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.050516;0xcf004e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.051079;0x18ecffe6;8;32;17;0;3;255;236;254;0
2020-11-23 08:03:32.051644;0x18ff7ae6;8;255;255;40;2;50;255;0;255
2020-11-23 08:03:32.054685;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.055264;0x18e5ffc8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.055865;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.056434;0x18feefe6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.056802;0x1cff9053;4;174;31;4;128
2020-11-23 08:03:32.059769;0x8fe6ee6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.060396;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.060932;0xcfe6ce6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.061524;0x18e5ffc0;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.064854;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.065442;0x15ff55e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.066014;0x18e5ffb8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.066616;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.069814;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.070394;0xcf004e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.070980;0x18e5ffb0;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.074764;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.075359;0x18e5ffa8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.075948;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.079961;0x8fe6ee6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.080538;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.084668;0xcf003e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.085245;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.085821;0x15ff58e6;8;255;159;143;255;255;255;255;255
2020-11-23 08:03:32.086407;0x15ff59e6;8;0;0;0;0;0;0;0;0
2020-11-23 08:03:32.086995;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.087583;0x18fdc4e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.087995;0x1cff9053;4;174;31;4;128
2020-11-23 08:03:32.089944;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.090525;0xcf004e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.091107;0x18fec4c8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.091693;0x18ff1fe6;8;0;240;255;255;255;255;255;255
2020-11-23 08:03:32.094897;0xcfe5ae6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.095475;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.096066;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.096650;0x18fec4c0;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.099840;0x8fe6ee6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.100401;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.100951;0x18ebffe6;8;1;86;70;54;49;49;77;51
2020-11-23 08:03:32.101527;0x18f005e6;8;255;255;255;255;0;0;0;0
2020-11-23 08:03:32.102106;0x18fec4b8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.102682;0x18fef5e6;8;255;255;255;12;36;255;255;255
2020-11-23 08:03:32.104718;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.105275;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.105899;0x18fe59e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.106484;0x18fec4b0;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.109937;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.110517;0xcf004e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.111101;0xcfe6ce6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.111677;0x15ff5ce6;8;252;207;255;255;255;255;255;255
2020-11-23 08:03:32.112178;0x18fe40f6;8;255;255;255;255;207;255;255;255
2020-11-23 08:03:32.112758;0x18fec4a8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.114865;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.115449;0x15ff55e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.116071;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.116643;0x18fe5cc8;8;255;255;255;255;0;255;255;255
2020-11-23 08:03:32.117221;0x18fef1e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.119733;0x8fe6ee6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.120344;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.120932;0x18fe5cc0;8;255;255;255;255;0;255;255;255
2020-11-23 08:03:32.121506;0x18fef2e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.124651;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.125249;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.125833;0x18fd15e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.126406;0x18fe5cb8;8;255;255;255;255;0;255;255;255
2020-11-23 08:03:32.129792;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.130369;0xcf004e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.130957;0x18fe5cb0;8;255;255;255;255;0;255;255;255
2020-11-23 08:03:32.134688;0xcf003e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.135267;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.135845;0x15ff58e6;8;255;159;143;255;255;255;255;255
2020-11-23 08:03:32.136412;0x18f001e6;8;255;0;207;255;255;255;255;255
2020-11-23 08:03:32.136995;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.137539;0x18fe5ca8;8;255;255;255;255;0;255;255;255
2020-11-23 08:03:32.138109;0x18ff15e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.139852;0x8fe6ee6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.140419;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.144710;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.145299;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.150059;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.150640;0xcf004e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.151187;0x18ebffe6;8;2;54;53;75;68;48;48;49
2020-11-23 08:03:32.154841;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.155447;0x18e5ffc8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.155987;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.159774;0x8fe6ee6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.160342;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.160922;0xcfe6ce6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.161510;0x18e5ffc0;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.162073;0x18fee6e6;8;254;254;254;254;254;254;255;255
2020-11-23 08:03:32.164716;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.165384;0x15ff55e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.165970;0x18e5ffb8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.166563;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.169819;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.170396;0xcf004e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.170950;0x18e5ffb0;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.174718;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.175302;0x18e5ffa8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.175894;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.179848;0x8fe6ee6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.180419;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.184659;0xcf003e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.185242;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.185807;0x15ff58e6;8;255;159;143;255;255;255;255;255
2020-11-23 08:03:32.186402;0x15ff59e6;8;0;0;0;0;0;0;0;0
2020-11-23 08:03:32.186942;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.187571;0x18fdc4e6;8;255;251;255;255;255;255;255;255
2020-11-23 08:03:32.187985;0x1cff9053;4;174;31;4;128
2020-11-23 08:03:32.189005;0x1cff80e6;1;230
2020-11-23 08:03:32.189949;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.190533;0xcf004e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.191118;0x18fec4c8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.191694;0x18ff1fe6;8;0;240;255;255;255;255;255;255
2020-11-23 08:03:32.194938;0xcfe5ae6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.195524;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.196114;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.196704;0x18fec4c0;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.199862;0x8fe6ee6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.200467;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.201037;0x18ebffe6;8;3;49;56;55;255;255;255;255
2020-11-23 08:03:32.201617;0x18f005e6;8;255;255;255;255;0;0;0;0
2020-11-23 08:03:32.202202;0x18fec4b8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.204745;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.205331;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.205901;0x18ecffe6;8;32;21;0;3;255;170;255;0
2020-11-23 08:03:32.206439;0x18fe56e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.207066;0x18fe59e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.207645;0x18fec4b0;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.209806;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.210404;0xcf004e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.210975;0xcfe6ce6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.211566;0x15ff5ce6;8;252;207;255;255;255;255;255;255
2020-11-23 08:03:32.212144;0x18fe40f6;8;255;255;255;255;207;255;255;255
2020-11-23 08:03:32.212726;0x18fec4a8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.214924;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.215505;0x15ff55e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.216104;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.216680;0x18fe5cc8;8;255;255;255;255;0;255;255;255
2020-11-23 08:03:32.217251;0x18fef1e6;8;255;255;255;195;255;255;255;255
2020-11-23 08:03:32.219869;0x8fe6ee6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.220445;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.221032;0x18fe5cc0;8;255;255;255;255;0;255;255;255
2020-11-23 08:03:32.221607;0x18fef2e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.224645;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.225240;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.225818;0x18fd15e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.226392;0x18fe5cb8;8;255;255;255;255;0;255;255;255
2020-11-23 08:03:32.229939;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.230521;0xcf004e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.231104;0x18fe5cb0;8;255;255;255;255;0;255;255;255
2020-11-23 08:03:32.234714;0xcf003e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.235290;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.235867;0x15ff58e6;8;255;159;143;255;255;255;255;255
2020-11-23 08:03:32.236438;0x18f001e6;8;255;0;207;255;255;255;255;255
2020-11-23 08:03:32.237023;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.237557;0x18fe5ca8;8;255;255;255;255;0;255;255;255
2020-11-23 08:03:32.238141;0x18ff15e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.239873;0x8fe6ee6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.240450;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.244765;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.245359;0x18d0ffe6;8;0;255;255;255;255;255;255;255
2020-11-23 08:03:32.245947;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.250032;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.250608;0xcf004e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.251199;0x18ebffe6;8;1;255;255;255;255;255;255;255
2020-11-23 08:03:32.254694;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.255285;0x18e5ffc8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.255873;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.259835;0x8fe6ee6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.260401;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.260977;0xcfe6ce6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.261568;0x18e5ffc0;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.264750;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.265344;0x15ff55e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.265887;0x18e5ffb8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.266514;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.267064;0x18ff9fe6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.269787;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.270380;0xcf004e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.270969;0x18e5ffb0;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.274706;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.275314;0x18e5ffa8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.275906;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.279801;0x8fe6ee6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.280359;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.284678;0xcf003e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.285261;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.285827;0x15ff58e6;8;255;159;143;255;255;255;255;255
2020-11-23 08:03:32.286414;0x15ff59e6;8;0;0;0;0;0;0;0;0
2020-11-23 08:03:32.287003;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.287580;0x18fdc4e6;8;255;251;255;255;255;255;255;255
2020-11-23 08:03:32.288001;0x1cff9053;4;174;31;4;128
2020-11-23 08:03:32.290023;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.290601;0xcf004e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.291192;0x18fec4c8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.291792;0x18ff1fe6;8;0;240;255;255;255;255;255;255
2020-11-23 08:03:32.295014;0xcfe5ae6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.295596;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.296191;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.296773;0x18fec4c0;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.299781;0x8fe6ee6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.300346;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.300935;0x18ebffe6;8;2;255;255;255;255;255;0;0
2020-11-23 08:03:32.301507;0x18f005e6;8;255;255;255;255;0;0;0;0
2020-11-23 08:03:32.302093;0x18fec4b8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.304811;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.305444;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.306022;0x18fe59e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.306605;0x18fec4b0;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.309948;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.310525;0xcf004e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.311112;0xcfe6ce6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.311684;0x15ff5ce6;8;252;207;255;255;255;255;255;255
2020-11-23 08:03:32.312261;0x18fe40f6;8;255;255;255;255;207;255;255;255
2020-11-23 08:03:32.312843;0x18fec4a8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.313437;0x18ff94e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.314863;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.315443;0x15ff55e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.316041;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.316614;0x18fe5cc8;8;255;255;255;255;0;255;255;255
2020-11-23 08:03:32.317193;0x18fef1e6;8;255;255;255;195;255;255;255;255
2020-11-23 08:03:32.319845;0x8fe6ee6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.320409;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.320994;0x18fe5cc0;8;255;255;255;255;0;255;255;255
2020-11-23 08:03:32.321575;0x18fef2e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.324611;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.325235;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.325813;0x18fd15e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.326390;0x18fe5cb8;8;255;255;255;255;0;255;255;255
2020-11-23 08:03:32.329802;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.330377;0xcf004e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.330963;0x18fe5cb0;8;255;255;255;255;0;255;255;255
2020-11-23 08:03:32.334770;0xcf003e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.335350;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.335923;0x15ff58e6;8;255;159;143;255;255;255;255;255
2020-11-23 08:03:32.336492;0x18f001e6;8;255;0;207;255;255;255;255;255
2020-11-23 08:03:32.337080;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.337620;0x18fe5ca8;8;255;255;255;255;0;255;255;255
2020-11-23 08:03:32.338199;0x18ff15e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.339825;0x8fe6ee6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.340394;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.344865;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.345446;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.349945;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.350525;0xcf004e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.351108;0x18ebffe6;8;3;0;0;255;255;255;255;247
2020-11-23 08:03:32.354799;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.355381;0x18e5ffc8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.355974;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.356554;0x18ffdfe6;8;5;0;0;0;255;255;255;255
2020-11-23 08:03:32.359802;0x8fe6ee6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.360366;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.360947;0xcfe6ce6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.361536;0x18e5ffc0;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.364745;0x10ff80e6;8;255;255;255;47;255;255;255;255
2020-11-23 08:03:32.365373;0x15ff55e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.365966;0x18e5ffb8;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.366550;0x18f009e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.369800;0xcf002e6;8;255;255;255;255;255;255;255;255
2020-11-23 08:03:32.370379;0xcf004e6;8;255;255;255;255;255;255;255;255
